run_id,key,value,step,timestamp
e62952403be64274a8cadb75cfb336ce,train_loss,0.24471275508403778,339,1715055526629
e62952403be64274a8cadb75cfb336ce,train_loss,0.28204166889190674,344,1715055526820
e62952403be64274a8cadb75cfb336ce,train_loss,0.3126083314418793,349,1715055527293
e62952403be64274a8cadb75cfb336ce,train_loss,0.6703585982322693,354,1715055527485
e62952403be64274a8cadb75cfb336ce,train_loss,0.33304929733276367,359,1715055527732
e62952403be64274a8cadb75cfb336ce,train_loss,0.775942325592041,364,1715055528219
e62952403be64274a8cadb75cfb336ce,train_loss,0.13203541934490204,369,1715055528397
e62952403be64274a8cadb75cfb336ce,train_loss,0.2288144826889038,374,1715055528805
e62952403be64274a8cadb75cfb336ce,train_loss,0.05817430093884468,379,1715055528974
e62952403be64274a8cadb75cfb336ce,train_loss,0.27214324474334717,384,1715055529457
e62952403be64274a8cadb75cfb336ce,train_loss,0.16885831952095032,389,1715055529622
e62952403be64274a8cadb75cfb336ce,train_loss,0.19523726403713226,394,1715055529788
e62952403be64274a8cadb75cfb336ce,train_loss,0.04645353555679321,399,1715055530229
e62952403be64274a8cadb75cfb336ce,train_loss,0.02105485275387764,404,1715055530460
e62952403be64274a8cadb75cfb336ce,train_loss,0.0010869374964386225,409,1715055530987
e62952403be64274a8cadb75cfb336ce,train_loss,0.0007267551263794303,414,1715055531182
e62952403be64274a8cadb75cfb336ce,train_loss,0.001978126587346196,419,1715055531402
e62952403be64274a8cadb75cfb336ce,train_loss,0.24844937026500702,424,1715055531803
e62952403be64274a8cadb75cfb336ce,train_loss,0.1646476686000824,429,1715055531976
e62952403be64274a8cadb75cfb336ce,train_loss,0.08796084672212601,434,1715055532395
e62952403be64274a8cadb75cfb336ce,train_loss,0.0052399407140910625,439,1715055532550
e62952403be64274a8cadb75cfb336ce,train_loss,0.033298034220933914,444,1715055532944
e62952403be64274a8cadb75cfb336ce,train_loss,0.0003802406135946512,449,1715055533114
e62952403be64274a8cadb75cfb336ce,train_loss,0.05895135551691055,454,1715055533313
e62952403be64274a8cadb75cfb336ce,train_loss,0.0004477745678741485,459,1715055533793
e62952403be64274a8cadb75cfb336ce,train_loss,0.00023289061209652573,464,1715055534003
e62952403be64274a8cadb75cfb336ce,train_loss,0.020660869777202606,469,1715055534495
e62952403be64274a8cadb75cfb336ce,train_loss,0.030866289511322975,474,1715055534695
e62952403be64274a8cadb75cfb336ce,train_loss,0.00002363700514251832,479,1715055534888
e62952403be64274a8cadb75cfb336ce,train_loss,0.0013315706746652722,484,1715055535381
e62952403be64274a8cadb75cfb336ce,train_loss,0.009068598039448261,489,1715055535546
e62952403be64274a8cadb75cfb336ce,train_loss,0.000015171106497291476,494,1715055535943
e62952403be64274a8cadb75cfb336ce,train_loss,0.000905105727724731,499,1715055536109
e62952403be64274a8cadb75cfb336ce,train_loss,0.00005011312532587908,504,1715055536542
e62952403be64274a8cadb75cfb336ce,train_loss,0.00008728965622140095,509,1715055536774
e62952403be64274a8cadb75cfb336ce,train_loss,0.000040963856008602306,514,1715055536942
e62952403be64274a8cadb75cfb336ce,train_loss,0.00011155882384628057,519,1715055537441
e62952403be64274a8cadb75cfb336ce,train_loss,0.000025533434381941333,524,1715055537610
e62952403be64274a8cadb75cfb336ce,train_loss,0.00358198001049459,529,1715055538108
e62952403be64274a8cadb75cfb336ce,train_loss,0.000696420727763325,534,1715055538309
e62952403be64274a8cadb75cfb336ce,train_loss,0.000005572848749579862,539,1715055538493
e62952403be64274a8cadb75cfb336ce,train_loss,0.2923737168312073,544,1715055538913
e62952403be64274a8cadb75cfb336ce,train_loss,0.00454483600333333,549,1715055539076
e62952403be64274a8cadb75cfb336ce,train_loss,0.00010201862460235134,554,1715055539526
e62952403be64274a8cadb75cfb336ce,train_loss,0.11681672930717468,559,1715055539719
e62952403be64274a8cadb75cfb336ce,train_loss,0.0008499057148583233,564,1715055540187
e62952403be64274a8cadb75cfb336ce,train_loss,0.006923094391822815,569,1715055540379
e62952403be64274a8cadb75cfb336ce,train_loss,0.000005280283403408248,574,1715055540571
e62952403be64274a8cadb75cfb336ce,train_loss,0.0016316879773512483,579,1715055541197
e62952403be64274a8cadb75cfb336ce,train_loss,0.008171859197318554,584,1715055541469
e62952403be64274a8cadb75cfb336ce,train_loss,0.00007306748011615127,589,1715055541985
e62952403be64274a8cadb75cfb336ce,train_loss,0.010251196101307869,594,1715055542245
e62952403be64274a8cadb75cfb336ce,train_loss,0.0000010207218110735994,599,1715055542499
e62952403be64274a8cadb75cfb336ce,epoch,0,4,1715055498974
e62952403be64274a8cadb75cfb336ce,epoch,0,9,1715055499177
e62952403be64274a8cadb75cfb336ce,epoch,0,11,1715055505656
e62952403be64274a8cadb75cfb336ce,epoch,1,14,1715055506015
e62952403be64274a8cadb75cfb336ce,epoch,1,19,1715055506301
e62952403be64274a8cadb75cfb336ce,epoch,1,23,1715055506574
e62952403be64274a8cadb75cfb336ce,epoch,2,24,1715055506824
e62952403be64274a8cadb75cfb336ce,epoch,2,29,1715055507026
e62952403be64274a8cadb75cfb336ce,epoch,2,34,1715055507252
e62952403be64274a8cadb75cfb336ce,epoch,2,35,1715055507421
e62952403be64274a8cadb75cfb336ce,epoch,3,39,1715055507696
e62952403be64274a8cadb75cfb336ce,epoch,3,44,1715055507908
e62952403be64274a8cadb75cfb336ce,epoch,3,47,1715055508104
e62952403be64274a8cadb75cfb336ce,epoch,4,49,1715055508353
e62952403be64274a8cadb75cfb336ce,epoch,4,54,1715055508632
e62952403be64274a8cadb75cfb336ce,epoch,4,59,1715055508856
e62952403be64274a8cadb75cfb336ce,epoch,4,59,1715055509011
e62952403be64274a8cadb75cfb336ce,epoch,5,64,1715055509292
e62952403be64274a8cadb75cfb336ce,epoch,5,69,1715055509497
e62952403be64274a8cadb75cfb336ce,epoch,5,71,1715055509742
e62952403be64274a8cadb75cfb336ce,epoch,6,74,1715055509990
e62952403be64274a8cadb75cfb336ce,epoch,6,79,1715055510202
e62952403be64274a8cadb75cfb336ce,epoch,6,83,1715055510409
e62952403be64274a8cadb75cfb336ce,epoch,7,84,1715055510678
e62952403be64274a8cadb75cfb336ce,epoch,7,89,1715055510959
e62952403be64274a8cadb75cfb336ce,epoch,7,94,1715055511165
e62952403be64274a8cadb75cfb336ce,epoch,7,95,1715055511335
e62952403be64274a8cadb75cfb336ce,epoch,8,99,1715055511608
e62952403be64274a8cadb75cfb336ce,epoch,8,104,1715055511820
e62952403be64274a8cadb75cfb336ce,epoch,8,107,1715055512011
e62952403be64274a8cadb75cfb336ce,epoch,9,109,1715055512264
e62952403be64274a8cadb75cfb336ce,epoch,9,114,1715055512476
e62952403be64274a8cadb75cfb336ce,epoch,9,119,1715055512688
e62952403be64274a8cadb75cfb336ce,epoch,9,119,1715055512843
e62952403be64274a8cadb75cfb336ce,epoch,10,124,1715055513185
e62952403be64274a8cadb75cfb336ce,epoch,10,129,1715055513530
e62952403be64274a8cadb75cfb336ce,epoch,10,131,1715055513708
e62952403be64274a8cadb75cfb336ce,epoch,11,134,1715055513966
e62952403be64274a8cadb75cfb336ce,epoch,11,139,1715055514232
e62952403be64274a8cadb75cfb336ce,epoch,11,143,1715055514436
e62952403be64274a8cadb75cfb336ce,epoch,12,144,1715055514729
e62952403be64274a8cadb75cfb336ce,epoch,12,149,1715055514930
e62952403be64274a8cadb75cfb336ce,epoch,12,154,1715055515204
e62952403be64274a8cadb75cfb336ce,epoch,12,155,1715055515374
e62952403be64274a8cadb75cfb336ce,epoch,13,159,1715055515637
e62952403be64274a8cadb75cfb336ce,epoch,13,164,1715055515814
e62952403be64274a8cadb75cfb336ce,epoch,13,167,1715055516002
e62952403be64274a8cadb75cfb336ce,epoch,14,169,1715055516258
e62952403be64274a8cadb75cfb336ce,epoch,14,174,1715055516437
e62952403be64274a8cadb75cfb336ce,epoch,14,179,1715055516597
e62952403be64274a8cadb75cfb336ce,epoch,14,179,1715055516754
e62952403be64274a8cadb75cfb336ce,epoch,15,184,1715055516994
e62952403be64274a8cadb75cfb336ce,epoch,15,189,1715055517205
e62952403be64274a8cadb75cfb336ce,epoch,15,191,1715055517414
e62952403be64274a8cadb75cfb336ce,epoch,16,194,1715055517674
e62952403be64274a8cadb75cfb336ce,epoch,16,199,1715055517840
e62952403be64274a8cadb75cfb336ce,epoch,16,203,1715055518040
e62952403be64274a8cadb75cfb336ce,epoch,17,204,1715055518295
e62952403be64274a8cadb75cfb336ce,epoch,17,209,1715055518513
e62952403be64274a8cadb75cfb336ce,epoch,17,214,1715055518724
e62952403be64274a8cadb75cfb336ce,epoch,17,215,1715055518950
e62952403be64274a8cadb75cfb336ce,epoch,18,219,1715055519243
e62952403be64274a8cadb75cfb336ce,epoch,18,224,1715055519458
e62952403be64274a8cadb75cfb336ce,epoch,18,227,1715055519730
e62952403be64274a8cadb75cfb336ce,epoch,19,229,1715055520000
e62952403be64274a8cadb75cfb336ce,epoch,19,234,1715055520248
e62952403be64274a8cadb75cfb336ce,epoch,19,239,1715055520429
e62952403be64274a8cadb75cfb336ce,epoch,19,239,1715055520630
e62952403be64274a8cadb75cfb336ce,epoch,20,244,1715055520881
e62952403be64274a8cadb75cfb336ce,epoch,20,249,1715055521064
e62952403be64274a8cadb75cfb336ce,epoch,20,251,1715055521234
e62952403be64274a8cadb75cfb336ce,epoch,21,254,1715055521479
e62952403be64274a8cadb75cfb336ce,epoch,21,259,1715055521650
e62952403be64274a8cadb75cfb336ce,epoch,21,263,1715055521817
e62952403be64274a8cadb75cfb336ce,epoch,22,264,1715055522085
e62952403be64274a8cadb75cfb336ce,epoch,22,269,1715055522324
e62952403be64274a8cadb75cfb336ce,epoch,22,274,1715055522522
e62952403be64274a8cadb75cfb336ce,epoch,22,275,1715055522704
e62952403be64274a8cadb75cfb336ce,epoch,23,279,1715055523018
e62952403be64274a8cadb75cfb336ce,epoch,23,284,1715055523229
e62952403be64274a8cadb75cfb336ce,epoch,23,287,1715055523407
e62952403be64274a8cadb75cfb336ce,epoch,24,289,1715055523641
e62952403be64274a8cadb75cfb336ce,epoch,24,294,1715055523798
e62952403be64274a8cadb75cfb336ce,epoch,24,299,1715055523966
e62952403be64274a8cadb75cfb336ce,epoch,24,299,1715055524125
e62952403be64274a8cadb75cfb336ce,epoch,25,304,1715055524382
e62952403be64274a8cadb75cfb336ce,epoch,25,309,1715055524625
e62952403be64274a8cadb75cfb336ce,epoch,25,311,1715055524784
e62952403be64274a8cadb75cfb336ce,epoch,26,314,1715055525016
e62952403be64274a8cadb75cfb336ce,epoch,26,319,1715055525250
e62952403be64274a8cadb75cfb336ce,epoch,26,323,1715055525449
e62952403be64274a8cadb75cfb336ce,epoch,27,324,1715055525737
e62952403be64274a8cadb75cfb336ce,epoch,27,329,1715055525939
e62952403be64274a8cadb75cfb336ce,epoch,27,334,1715055526141
e62952403be64274a8cadb75cfb336ce,epoch,27,335,1715055526340
e62952403be64274a8cadb75cfb336ce,epoch,28,339,1715055526629
e62952403be64274a8cadb75cfb336ce,epoch,28,344,1715055526820
e62952403be64274a8cadb75cfb336ce,epoch,28,347,1715055527027
e62952403be64274a8cadb75cfb336ce,epoch,29,349,1715055527293
e62952403be64274a8cadb75cfb336ce,epoch,29,354,1715055527485
e62952403be64274a8cadb75cfb336ce,epoch,29,359,1715055527732
e62952403be64274a8cadb75cfb336ce,epoch,29,359,1715055527899
e62952403be64274a8cadb75cfb336ce,epoch,30,364,1715055528219
e62952403be64274a8cadb75cfb336ce,epoch,30,369,1715055528397
e62952403be64274a8cadb75cfb336ce,epoch,30,371,1715055528556
e62952403be64274a8cadb75cfb336ce,epoch,31,374,1715055528805
e62952403be64274a8cadb75cfb336ce,epoch,31,379,1715055528974
e62952403be64274a8cadb75cfb336ce,epoch,31,383,1715055529138
e62952403be64274a8cadb75cfb336ce,epoch,32,384,1715055529457
e62952403be64274a8cadb75cfb336ce,epoch,32,389,1715055529622
e62952403be64274a8cadb75cfb336ce,epoch,32,394,1715055529788
e62952403be64274a8cadb75cfb336ce,epoch,32,395,1715055529944
e62952403be64274a8cadb75cfb336ce,epoch,33,399,1715055530229
e62952403be64274a8cadb75cfb336ce,epoch,33,404,1715055530460
e62952403be64274a8cadb75cfb336ce,epoch,33,407,1715055530683
e62952403be64274a8cadb75cfb336ce,epoch,34,409,1715055530987
e62952403be64274a8cadb75cfb336ce,epoch,34,414,1715055531182
e62952403be64274a8cadb75cfb336ce,epoch,34,419,1715055531402
e62952403be64274a8cadb75cfb336ce,epoch,34,419,1715055531558
e62952403be64274a8cadb75cfb336ce,epoch,35,424,1715055531803
e62952403be64274a8cadb75cfb336ce,epoch,35,429,1715055531976
e62952403be64274a8cadb75cfb336ce,epoch,35,431,1715055532144
e62952403be64274a8cadb75cfb336ce,epoch,36,434,1715055532395
e62952403be64274a8cadb75cfb336ce,epoch,36,439,1715055532550
e62952403be64274a8cadb75cfb336ce,epoch,36,443,1715055532711
e62952403be64274a8cadb75cfb336ce,epoch,37,444,1715055532944
e62952403be64274a8cadb75cfb336ce,epoch,37,449,1715055533114
e62952403be64274a8cadb75cfb336ce,epoch,37,454,1715055533313
e62952403be64274a8cadb75cfb336ce,epoch,37,455,1715055533544
e62952403be64274a8cadb75cfb336ce,epoch,38,459,1715055533793
e62952403be64274a8cadb75cfb336ce,epoch,38,464,1715055534003
e62952403be64274a8cadb75cfb336ce,epoch,38,467,1715055534189
e62952403be64274a8cadb75cfb336ce,epoch,39,469,1715055534495
e62952403be64274a8cadb75cfb336ce,epoch,39,474,1715055534695
e62952403be64274a8cadb75cfb336ce,epoch,39,479,1715055534888
e62952403be64274a8cadb75cfb336ce,epoch,39,479,1715055535038
e62952403be64274a8cadb75cfb336ce,epoch,40,484,1715055535381
e62952403be64274a8cadb75cfb336ce,epoch,40,489,1715055535546
e62952403be64274a8cadb75cfb336ce,epoch,40,491,1715055535706
e62952403be64274a8cadb75cfb336ce,epoch,41,494,1715055535943
e62952403be64274a8cadb75cfb336ce,epoch,41,499,1715055536109
e62952403be64274a8cadb75cfb336ce,epoch,41,503,1715055536273
e62952403be64274a8cadb75cfb336ce,epoch,42,504,1715055536542
e62952403be64274a8cadb75cfb336ce,epoch,42,509,1715055536774
e62952403be64274a8cadb75cfb336ce,epoch,42,514,1715055536942
e62952403be64274a8cadb75cfb336ce,epoch,42,515,1715055537110
e62952403be64274a8cadb75cfb336ce,epoch,43,519,1715055537441
e62952403be64274a8cadb75cfb336ce,epoch,43,524,1715055537610
e62952403be64274a8cadb75cfb336ce,epoch,43,527,1715055537779
e62952403be64274a8cadb75cfb336ce,epoch,44,529,1715055538108
e62952403be64274a8cadb75cfb336ce,epoch,44,534,1715055538309
e62952403be64274a8cadb75cfb336ce,epoch,44,539,1715055538493
e62952403be64274a8cadb75cfb336ce,epoch,44,539,1715055538645
e62952403be64274a8cadb75cfb336ce,epoch,45,544,1715055538913
e62952403be64274a8cadb75cfb336ce,epoch,45,549,1715055539076
e62952403be64274a8cadb75cfb336ce,epoch,45,551,1715055539241
e62952403be64274a8cadb75cfb336ce,epoch,46,554,1715055539526
e62952403be64274a8cadb75cfb336ce,epoch,46,559,1715055539719
e62952403be64274a8cadb75cfb336ce,epoch,46,563,1715055539906
e62952403be64274a8cadb75cfb336ce,epoch,47,564,1715055540187
e62952403be64274a8cadb75cfb336ce,epoch,47,569,1715055540379
e62952403be64274a8cadb75cfb336ce,epoch,47,574,1715055540571
e62952403be64274a8cadb75cfb336ce,epoch,47,575,1715055540876
e62952403be64274a8cadb75cfb336ce,epoch,48,579,1715055541197
e62952403be64274a8cadb75cfb336ce,epoch,48,584,1715055541469
e62952403be64274a8cadb75cfb336ce,epoch,48,587,1715055541682
e62952403be64274a8cadb75cfb336ce,epoch,49,589,1715055541985
e62952403be64274a8cadb75cfb336ce,epoch,49,594,1715055542245
e62952403be64274a8cadb75cfb336ce,epoch,49,599,1715055542499
e62952403be64274a8cadb75cfb336ce,epoch,49,599,1715055542663
